Show X Axis Title,,,,,,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES
Show Y Axis Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lines To Chart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Format 1,Format 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start of Data,X-axis,X-axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019-09-19 20:33,2019-09-19-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-19 21:03,2019-09-19-09.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-19 21:30,2019-09-19-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_control_1/2,Benzene,2.57,0.23,ppb,21543.942,Area,Toluene,3.64,0.42,ppb,39206.82,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.2,ppb,26795.796,Area,o-Xylene,6.37,0.1,ppb,12349.091,Area
,2019-09-19 22:00,2019-09-19-11.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-19 22:26,2019-09-19-12.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_cc1_1/2,Benzene,2.55,21.54,ppb,2040132.202,Area,Toluene,3.65,0.24,ppb,21265.759,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.24,ppb,37564.802,Area,o-Xylene,6.36,0.73,ppb,93646.328,Area
,2019-09-19 22:56,2019-09-19-13.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-19 23:23,2019-09-19-14.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_cc2_1/2,Benzene,2.55,21.2,ppb,2007708.823,Area,Toluene,3.66,0.23,ppb,19550.914,Area,Ethylbenzene,5.6,0.41,ppb,47133.746,Area,"(m,p)Xylene",5.78,0.28,ppb,47917.895,Area,o-Xylene,6.37,0.2,ppb,25648.376,Area
,2019-09-19 23:52,2019-09-19-15.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 00:19,2019-09-19-16.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_db1_1/2,Benzene,2.54,35.19,ppb,3332470.26,Area,Toluene,3.64,0.25,ppb,22319.793,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.26,ppb,41561.803,Area,o-Xylene,6.36,0.26,ppb,32495.416,Area
,2019-09-20 00:49,2019-09-19-17.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 00:49,2019-09-19-17.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 01:16,2019-09-19-18.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_db2_1/2,Benzene,2.55,25.2,ppb,2386993.675,Area,Toluene,3.66,0.27,ppb,23850.486,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.24,ppb,37511.036,Area,o-Xylene,6.37,0.91,ppb,116718.607,Area
,2019-09-20 01:45,2019-09-19-19.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 02:12,2019-09-19-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day48_db2_1/2,Benzene,2.55,20.64,ppb,1954893.616,Area,Toluene,3.64,0.21,ppb,18030.356,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.18,ppb,22968.83,Area,o-Xylene,6.36,0.41,ppb,52865.557,Area
,2019-09-20 02:42,2019-09-19-21.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 03:08,2019-09-19-22.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,200ppb_btx,Benzene,2.57,176.26,ppb,16693521.55,Area,Toluene,3.63,175.76,ppb,18142814.05,Area,Ethylbenzene,5.53,180.1,ppb,22691521.11,Area,"(m,p)Xylene",5.7,179.39,ppb,45093706.14,Area,o-Xylene,6.31,185.29,ppb,23908973.72,Area
,2019-09-20 03:38,2019-09-19-23.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.56,0.16,ppb,15519.13,Area,Toluene,3.65,0.18,ppb,15056.52,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.8,0.21,ppb,28658.231,Area,o-Xylene,6.36,0.14,ppb,17562.76,Area
,2019-09-20 04:05,2019-09-19-24.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_control,Benzene,2.58,1.66,ppb,157108.472,Area,Toluene,3.66,1.96,ppb,198704.139,Area,Ethylbenzene,5.63,0.09,ppb,6986.059,Area,"(m,p)Xylene",5.78,0.42,ppb,82485.625,Area,o-Xylene,6.37,0.25,ppb,31855.798,Area
,2019-09-20 04:34,2019-09-19-25.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 05:01,2019-09-19-26.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_recon_control,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 05:31,2019-09-19-27.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 05:31,2019-09-19-27.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 05:57,2019-09-19-28.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_12,Benzene,2.57,3.46,ppb,327522.282,Area,Toluene,3.63,0.24,ppb,21119.316,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.16,ppb,16371.238,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 06:27,2019-09-19-29.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 06:55,2019-09-19-30.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_25,Benzene,2.56,7.77,ppb,736220.868,Area,Toluene,3.63,0.29,ppb,26170.168,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.21,ppb,29800.589,Area,o-Xylene,6.36,0.15,ppb,19121.519,Area
,2019-09-20 07:24,2019-09-19-31.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 07:53,2019-09-19-32.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_50,Benzene,2.57,18.78,ppb,1778377.362,Area,Toluene,3.63,0.37,ppb,34061.739,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.27,ppb,45687.63,Area,o-Xylene,6.35,0.15,ppb,19265.171,Area
,2019-09-20 08:23,2019-09-19-33.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 08:49,2019-09-19-34.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_100,Benzene,2.58,42.27,ppb,4002879.504,Area,Toluene,3.66,0.81,ppb,79834.95,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.46,ppb,92659.988,Area,o-Xylene,6.35,0.25,ppb,31950.529,Area
,2019-09-20 09:46,2019-09-19-36.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_12,Benzene,2.6,0.27,ppb,25212.806,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 10:16,2019-09-19-37.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 10:42,2019-09-19-38.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_25,Benzene,2.55,0.65,ppb,61172.923,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.17,ppb,19622.537,Area,o-Xylene,6.37,0.12,ppb,14183.822,Area
,2019-09-20 11:12,2019-09-19-39.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 11:41,2019-09-20-01.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,10ppb_btx,Benzene,2.56,9.93,ppb,940051.212,Area,Toluene,3.63,9.23,ppb,949108.466,Area,Ethylbenzene,5.58,10.13,ppb,1271197.31,Area,"(m,p)Xylene",5.75,10.39,ppb,2591027.963,Area,o-Xylene,6.35,10.24,ppb,1320086.313,Area
,2019-09-20 12:11,2019-09-20-02.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 12:38,2019-09-20-03.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_50,Benzene,2.56,1.53,ppb,144752.684,Area,Toluene,3.67,0.22,ppb,18720.644,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.79,0.25,ppb,40188.08,Area,o-Xylene,6.37,0.14,ppb,17848.752,Area
,2019-09-20 13:07,2019-09-20-04.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 13:34,2019-09-20-05.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_100,Benzene,2.57,2.8,ppb,265046.003,Area,Toluene,3.68,0.28,ppb,25537.109,Area,Ethylbenzene,5.6,0.13,ppb,11592.588,Area,"(m,p)Xylene",5.79,0.44,ppb,86378.225,Area,o-Xylene,6.36,0.26,ppb,32658.044,Area
,2019-09-20 14:04,2019-09-20-06.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 14:31,2019-09-20-07.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_12,Benzene,2.55,0.25,ppb,23572.709,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 15:00,2019-09-20-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 15:27,2019-09-20-09.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_25,Benzene,2.51,0.6,ppb,57240.835,Area,Toluene,3.53,0.23,ppb,19771.696,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.17,ppb,18703.531,Area,o-Xylene,6.35,0.09,ppb,11484.248,Area
,2019-09-20 15:57,2019-09-20-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 16:24,2019-09-20-11.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_50,Benzene,2.5,1.33,ppb,126109.728,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.24,ppb,36933.644,Area,o-Xylene,6.34,0.12,ppb,15258.572,Area
,2019-09-20 16:53,2019-09-20-12.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 17:51,2019-09-20-14.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.59,0.09,ppb,8678.22,Area,Toluene,3.67,0.25,ppb,22112.225,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.18,ppb,22779.686,Area,o-Xylene,6.36,0.16,ppb,20299.735,Area
,2019-09-20 18:18,2019-09-20-15.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_100,Benzene,2.52,2.55,ppb,241477.104,Area,Toluene,3.5,0.25,ppb,21749.543,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.78,0.48,ppb,98637.125,Area,o-Xylene,6.35,0.31,ppb,39878.198,Area
,2019-09-20 18:48,2019-09-20-16.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 18:48,2019-09-20-16.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 19:17,2019-09-20-17.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_100_replicate,Benzene,2.53,2.43,ppb,229839.692,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.47,ppb,95296.208,Area,o-Xylene,6.35,0.26,ppb,32311.824,Area
,2019-09-20 19:47,2019-09-20-18.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 20:16,2019-09-20-19.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_12,Benzene,2.53,0.7,ppb,66130.658,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 20:46,2019-09-20-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 21:13,2019-09-20-21.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_25,Benzene,2.52,0.59,ppb,56125.903,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.81,0.19,ppb,25187.848,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 21:43,2019-09-20-22.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 22:10,2019-09-20-23.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_50,Benzene,2.5,1.29,ppb,122125.165,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.22,ppb,33165.18,Area,o-Xylene,6.35,0.09,ppb,11356.109,Area
,2019-09-20 22:40,2019-09-20-24.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-20 23:06,2019-09-20-25.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_100,Benzene,2.5,2.76,ppb,261151.2,Area,Toluene,3.73,0.29,ppb,26401.082,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.79,0.33,ppb,58735.287,Area,o-Xylene,6.35,0.19,ppb,23368.236,Area
,2019-09-20 23:06,2019-09-20-25.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_100,Benzene,2.5,2.76,ppb,261151.2,Area,Toluene,3.73,0.29,ppb,26401.082,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.79,0.33,ppb,58735.287,Area,o-Xylene,6.35,0.19,ppb,23368.236,Area
,2019-09-20 23:36,2019-09-20-26.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 00:03,2019-09-21-01.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox2_control,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 00:33,2019-09-21-02.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 01:00,2019-09-21-03.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox2_control_replicate,Benzene,2.58,0.58,ppb,54932.751,Area,Toluene,3.64,0.91,ppb,90020.75,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.24,ppb,37504.752,Area,o-Xylene,6.36,0.25,ppb,31712.704,Area
,2019-09-21 01:29,2019-09-21-04.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,5.64,0.13,ppb,11291.034,Area,"(m,p)Xylene",5.64,0.14,ppb,11291.034,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 01:56,2019-09-21-05.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox2_recon_control,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 02:26,2019-09-21-06.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 02:53,2019-09-21-07.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox2_cc1_12,Benzene,2.57,9.04,ppb,856413.146,Area,Toluene,3.65,2.01,ppb,203983,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.21,ppb,30535.828,Area,o-Xylene,6.34,0.17,ppb,21298.716,Area
,2019-09-21 03:22,2019-09-21-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 03:49,2019-09-21-09.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_25,Benzene,2.57,54.26,ppb,5139190.278,Area,Toluene,3.64,7.83,ppb,804881.25,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,1.12,ppb,258632.6,Area,o-Xylene,6.35,0.6,ppb,76108.61,Area
,2019-09-21 04:19,2019-09-21-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 04:46,2019-09-21-11.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_50,Benzene,2.56,119.29,ppb,11298281.15,Area,Toluene,3.63,17.9,ppb,1843958.376,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,2.44,ppb,591639,Area,o-Xylene,6.35,1.38,ppb,177813.688,Area
,2019-09-21 05:16,2019-09-21-12.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,0.08,ppb,7747.88,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 05:43,2019-09-21-13.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc1_100,Benzene,2.55,271.83,ppb,25744733.06,Area,Toluene,3.61,36.59,ppb,3774376.176,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.73,5.71,ppb,1411880.179,Area,o-Xylene,6.34,3.29,ppb,423267.75,Area
,2019-09-21 06:13,2019-09-21-14.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.57,0.19,ppb,17785.306,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 07:11,2019-09-21-16.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 07:40,2019-09-21-17.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_25,Benzene,2.57,16.35,ppb,1548176.158,Area,Toluene,3.64,2.24,ppb,227128.004,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.92,ppb,208256,Area,o-Xylene,6.35,0.47,ppb,59358.881,Area
,2019-09-21 08:09,2019-09-21-18.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 08:36,2019-09-21-19.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_50,Benzene,2.57,34.8,ppb,3295846.895,Area,Toluene,3.64,4.42,ppb,452792.053,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,1.87,ppb,446940.944,Area,o-Xylene,6.35,0.91,ppb,116824.25,Area
,2019-09-21 09:06,2019-09-21-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 09:32,2019-09-21-21.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_cc2_100,Benzene,2.56,69.49,ppb,6581135.205,Area,Toluene,3.63,8.11,ppb,833741.267,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,4.25,ppb,1046927.451,Area,o-Xylene,6.34,2.12,ppb,272445.554,Area
